onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.237	19.8	0	random	1	random
29.015	15.0	n/a	n/a	n/a	fix
43.996	20.0	835	mental	1	mental
67.027	15.0	n/a	n/a	n/a	fix
82.008	20.0	1475	mental	1	mental
105.039	15.0	n/a	n/a	n/a	fix
120.02	20.0	0	random	1	random
143.051	15.0	n/a	n/a	n/a	fix
158.032	20.0	1161	mental	1	mental
181.063	15.0	n/a	n/a	n/a	fix
