onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
2	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.265	19.7	663	random	1	random
29.016	15.0	n/a	n/a	n/a	fix
43.997	20.0	524	random	1	random
67.028	15.0	n/a	n/a	n/a	fix
82.009	20.0	1775	mental	1	mental
105.04	15.0	n/a	n/a	n/a	fix
120.021	20.0	1449	random	1	random
143.052	15.0	n/a	n/a	n/a	fix
158.032	20.0	984	mental	1	mental
181.064	15.0	n/a	n/a	n/a	fix
