onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.251	19.7	491	random	1	random
29.015	15.0	n/a	n/a	n/a	fix
43.996	20.0	477	random	1	random
67.027	15.0	n/a	n/a	n/a	fix
82.008	20.0	550	mental	1	mental
105.039	15.0	n/a	n/a	n/a	fix
120.02	20.0	817	random	1	random
143.051	15.0	n/a	n/a	n/a	fix
158.032	20.0	489	mental	1	mental
181.063	15.0	n/a	n/a	n/a	fix
