onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
2	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.331	19.7	1170	mental	1	mental
29.016	15.0	n/a	n/a	n/a	fix
43.997	20.0	851	random	1	random
67.028	15.0	n/a	n/a	n/a	fix
82.008	20.0	854	random	1	random
105.039	15.0	n/a	n/a	n/a	fix
120.02	20.0	924	mental	1	mental
143.051	15.0	n/a	n/a	n/a	fix
158.032	20.0	764	random	1	random
181.063	15.0	n/a	n/a	n/a	fix
