bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-09_task-anim_run-003_bold	0.01414505	0.015448152	0	28.81911963	1.141819096	1.958154092	0.471812011	79190.03125	0.119849358	16	15.84158416	2.468627778	2.335016667	2.74727	2.323596667	0.00491575	0.000594637	0.023439772	101	80	80	37	4.998378593	2.000000477	3	3	3	68.50145227	5342.554688	39298.74609	4100.186523	146268	198.9593468	208090.5016	111412	2.20881819	231013.4375	1291271.625	1289474.5	48650	898254.6156	1685446.019	257975.9063	42.94880295
sub-09_task-anim_run-004_bold	0.006522574	0.009167037	0	27.98185467	1.191833335	1.05857667	0.472312947	84260.34375	0.102054139	8	7.920792079	2.446367778	2.31917	2.729583333	2.29035	0.0215805	0.001266853	0.023795942	101	80	80	37	4.977264655	2.000000477	3	3	3	66.7268287	8235.863281	62656.84766	6257.477051	146080	285.5847092	328170.6844	179483.0156	2.258636677	363744.0313	2037318.75	2036752.875	48795	1410988.125	2658599.45	409207.0938	51.37559128
sub-10_task-anim_run-001_bold	0.003854653	0.008254831	0	25.65017462	1.210664653	1.030711207	0.41683116	168282.6563	0.090791481	9	8.910891089	2.365722222	2.258566667	2.5596	2.279	0.00825258	-0.012225745	0.012925124	101	80	80	37	5.339153821	2.000000477	3	3	3	241.9403667	8961.756836	50097.87891	7006.691406	155900	271.2730316	209480.3984	195422.2188	2.551251352	525413.5	3192499.5	3188247.75	40751	2311367.25	4105821.25	597137.4375	60.94451904
sub-10_task-anim_run-002_bold	0.001468218	0.011288215	0	26.12030478	1.153020746	1.025829899	0.416902352	149834.1875	0.097817651	8	7.920792079	2.386453333	2.27826	2.579063333	2.302036667	0.0094693	-0.012034478	0.01286254	101	80	80	37	5.320462734	2.000000477	3	3	3	244.6941773	9770.898438	51840.88672	7713.634766	156104	358.9919083	216422.8117	199811.9375	2.533864647	538715.75	3283783	3276722.75	40663	2368746.55	4223770.05	615864.1875	54.52843857
sub-10_task-anim_run-003_bold	0.005753465	0.009055256	0	27.32079435	1.193346785	1.023894225	0.417164091	165800.9688	0.116616161	9	8.910891089	2.392242222	2.282583333	2.58951	2.304633333	0.00748175	-0.012316358	0.013258904	101	80	80	37	5.241745261	2.000000477	3	3	3	245.7455678	8838.675781	49535.23438	6974.914063	155763	320.0270569	206228.5406	193417.9063	2.629136337	519369.2813	3142006.75	3138809.5	40923	2250962.85	4050307.325	598802.6875	57.69551086
sub-10_task-anim_run-004_bold	0.003284455	0.009138375	0	27.29673168	1.214962347	1.013786586	0.416617058	167751.0156	0.117346133	11	10.89108911	2.37327	2.26432	2.56457	2.29092	0.00986819	-0.011995473	0.013232022	101	80	80	37	5.34941849	2.000000477	3	3	3	254.9159162	8947.066406	49999.95313	7063.401367	155968	362.2939209	208262.4914	195318.5781	2.443509782	526992.625	3197567	3189561.75	40704	2314016.1	4112911.7	596237.25	57.65427017
sub-11_task-anim_run-001_bold	0.009793762	0.021737273	0	29.29462387	0.955018751	0.95177155	0.419457875	112259.6484	0.2345284	21	20.79207921	2.628806667	2.490823333	2.838576667	2.55702	0.0219041	-0.008057194	0.007689177	101	80	80	37	5.182960704	2.000000477	3	3	3	139.034042	10838.23047	58624.92188	8614.706055	156979	560.8135376	235839.0047	195784.2031	2.565449233	508901.75	3146534.5	3129963.5	39832	2212538.988	4073628.425	603887.3125	34.26854324
sub-11_task-anim_run-002_bold	0.0056703	0.012854829	1	27.11007392	1.030774707	0.977495942	0.416980395	146935.5313	0.190793039	25	25	2.622303333	2.488323333	2.835636667	2.54295	0.017332	-0.008540512	0.007767752	100	80	80	37	4.917598893	2.000000477	3	3	3	153.9916061	10529.4082	63262.42578	8019.92041	157212	361.7365768	253663.318	218271.0469	2.675185238	576056.1875	3419762.25	3386716.5	39683	2404851.45	4505618.05	688684.4375	43.75669098
sub-11_task-anim_run-003_bold	0.022072673	0.014814777	0	26.1830566	1.176996634	1.087155985	0.417150509	121263.1641	0.168903431	22	21.78217822	2.609304444	2.47549	2.81366	2.538763333	0.00864583	-0.00870728	0.008124271	101	80	80	37	4.92655275	2.000000477	3	3	3	170.8279338	12025.49512	65317.66016	9084.869141	157286	294.1278992	258875.1914	227574.9219	2.684189934	592080.5625	3515959.5	3483790.75	39641	2484291.5	4633837.5	707136.8125	47.55672073
sub-11_task-anim_run-004_bold	0.0116965	0.015492777	1	26.99799399	1.037288618	1.058153698	0.417093791	138477.3281	0.18075856	20	20	2.591887778	2.452023333	2.801436667	2.522203333	0.0102078	-0.008502467	0.008297364	100	80	80	37	5.123009466	2.000000477	3	3	3	162.7944108	10799.27344	63225.03906	8281.780273	157517	442.8101868	252431.7875	217737.5625	2.471365084	558114.125	3400603.25	3370040	39439	2423315.625	4431872.2	657815.9375	41.07096863
sub-12_task-anim_run-001_bold	0.00096802	0.006045293	0	31.14180151	1.273740078	1.009014544	0.419146108	149846.9063	0.117748328	0	0	2.351988889	2.235903333	2.597143333	2.22292	0.0136254	-0.01099762	0.007690043	101	80	80	37	4.647149336	2.000000477	3	3	3	97.41943293	8191.665039	55142.17578	6048.01416	157585	173.8164001	252379.6312	166911.0156	2.199399106	488999.8438	2648804.5	2644865	39500	1751589.363	3510512.625	569129.875	58.75592804
sub-12_task-anim_run-002_bold	0.000977129	0.006907838	0	31.05622431	1.25340861	0.998106795	0.419281153	138341.4219	0.128222862	6	5.940594059	2.342145556	2.226116667	2.588316667	2.212003333	0.00891305	-0.010168307	0.006839642	101	80	80	37	4.708431456	2.000000477	3	3	3	92.43989744	8423.99707	54498.51563	6285.199219	157659	238.6456421	247999.0563	164866.125	2.15389512	485751.6563	2644186.75	2639584	39397	1766335.375	3493623.15	560600.8125	54.95767593
sub-12_task-anim_run-003_bold	0.001234752	0.006249131	0	30.76462721	1.26376331	1.006755023	0.418925235	140920.5938	0.115150416	1	0.99009901	2.360174444	2.24202	2.60341	2.235093333	0.00903609	-0.010680131	0.007127773	101	80	80	37	4.611502593	2.000000477	3	3	3	96.66193038	8452.037109	55308.58984	6293.226074	157550	216.9341141	251280.9789	168163.5156	2.113359602	498817.4375	2667222.75	2660599.75	39499	1761809.75	3542545.85	576941.25	56.51656723
sub-12_task-anim_run-004_bold	0.00128802	0.007155734	0	30.91897844	1.259604462	0.99926285	0.419446118	142625.8281	0.120642025	3	2.97029703	2.344951111	2.22852	2.593753333	2.21258	0.0124509	-0.010413222	0.007071406	101	80	80	37	4.70065863	2.000000477	3	3	3	91.38628831	8271.966797	54264.26172	6192.592773	157622	242.0749786	246462.1648	164557.5781	2.21111436	475694.0313	2601978.75	2597520.25	39418	1732631.013	3438243.75	552579.4375	53.78010941
sub-13_task-anim_run-001_bold	0.003519109	0.009935448	0	28.95541433	1.239551142	1.012617553	0.434178224	121619.6094	0.094890332	12	11.88118812	2.569303333	2.535463333	2.732256667	2.44019	0.021554	-0.006969998	0.007342789	101	80	80	37	5.356142785	2.000000477	3	3	3	148.477288	9116.910156	52374.01172	6864.497559	153192	262.4759811	233930.3937	167059.4219	2.604766486	434775.5	2677964.25	2676835.75	42598	1894336.113	3427196.675	499763.4375	52.66818619
sub-13_task-anim_run-002_bold	0.002766832	0.013830671	0	28.92780386	1.14676492	0.971366918	0.435035079	123205.3906	0.122854473	16	15.84158416	2.601394444	2.557663333	2.770576667	2.475943333	0.0166146	-0.006793682	0.007543218	101	80	80	37	5.354092745	2.000000477	3	3	3	148.2513207	8625.145508	50264.72266	6574.300781	152873	333.3275879	227145.7594	160467.9531	2.755032069	417555.4688	2583745.25	2585336	42852	1819574.081	3298284.662	482865.3438	46.31219864
sub-13_task-anim_run-003_bold	0.001396733	0.009401544	0	27.44502277	1.213976212	0.982210329	0.434623213	123517.3594	0.066558257	4	3.96039604	2.573033333	2.529503333	2.74914	2.440456667	0.0139599	-0.00689164	0.007679811	101	80	80	37	5.354671654	2.000000477	3	3	3	145.6857828	8982.610352	52269.97656	6775.897461	153072	272.4450729	233571.425	166567.4531	2.734515973	433078.125	2679183.5	2680722.75	42708	1888267.213	3424389.7	500626.6563	55.78368378
sub-13_task-anim_run-004_bold	0.002120297	0.007943776	0	26.33387327	1.242524757	1.020118345	0.434602537	124239.4453	0.067683947	4	3.96039604	2.565654444	2.527443333	2.73377	2.43575	0.017784	-0.006967449	0.007370954	101	80	80	37	5.353534449	2.000000477	3	3	3	152.1909076	8694.173828	50228.96875	6568.572266	153010	260.18936	224017.4625	160661.3594	2.772407134	418458.9375	2586007.25	2586528	42777	1826555	3303612.3	483138.3438	59.69258499
sub-14_task-anim_run-001_bold	0.00098495	0.00615222	0	24.58399101	1.118605396	1.005542272	0.436307327	123533.1016	0.081422171	3	2.97029703	2.603967778	2.496966667	2.846523333	2.468413333	0.0227374	-0.00668757	0.01165007	101	80	80	37	4.773842631	2.000000477	3	3	3	83.37831493	9823.071289	60503.50391	7621.417969	152820	286.2349518	322232.3984	168995.1719	3.057128607	481129.25	3006916.25	3012635.5	43068	1971102.269	3910775.538	631064.0625	60.35508728
sub-14_task-anim_run-002_bold	0.001189109	0.006870926	0	24.48001577	1.114901179	1.010299338	0.436031196	121842.0938	0.095197263	10	9.900990099	2.621516667	2.51606	2.864916667	2.483573333	0.0273627	-0.006858769	0.011933669	101	80	80	37	4.713403892	2.000000477	3	3	3	92.41773479	6225.559082	38378.75391	4867.393066	152789	228.4488037	203906.6375	108065.6719	3.134636416	305580.25	1899141.75	1902007.625	43149	1239146.6	2478292.55	403526.9688	59.31866455
sub-14_task-anim_run-003_bold	0.001081485	0.005140889	0	24.53838581	1.143963966	1.011333688	0.435929638	127538.5938	0.066020193	2	1.98019802	2.603195556	2.498216667	2.84596	2.46541	0.0111495	-0.007052131	0.011484979	101	80	80	37	4.725973206	2.000000477	3	3	3	83.09857981	9990.957031	61408.26172	7663.074219	152867	238.4477325	328617.4844	170409.7188	3.032356303	497297.5938	3058177.25	3056464.75	43040	2007923.688	3994120.625	646730.125	64.847229
sub-14_task-anim_run-004_bold	0.006158515	0.010977327	0	25.10204538	1.10642643	1.047484105	0.436467954	118408.9453	0.116490099	12	11.88118812	2.622933333	2.514743333	2.864733333	2.489323333	0.016351	-0.007035653	0.011128437	101	80	80	37	4.819326509	2.000000477	3	3	3	86.23116489	9880.637695	60691.40625	7813.75	152953	435.7198853	324769.475	168830.8438	3.102809122	472169.9063	2991291.75	2997304.75	42979	1970366.35	3880443.625	621927.125	49.50564194
