onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.986	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.265	19.7	531	random	1	random
29.002	15.0	n/a	n/a	n/a	fix
43.983	20.0	403	random	1	random
67.014	15.0	n/a	n/a	n/a	fix
81.995	20.0	648	mental	1	mental
105.026	15.0	n/a	n/a	n/a	fix
120.007	20.0	446	random	1	random
143.038	15.0	n/a	n/a	n/a	fix
158.019	20.0	1111	mental	1	mental
181.05	15.0	n/a	n/a	n/a	fix
