onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.278	19.7	788	mental	1	mental
29.015	15.0	n/a	n/a	n/a	fix
43.996	20.0	565	random	1	random
67.027	15.0	n/a	n/a	n/a	fix
82.008	20.0	379	random	1	random
105.039	15.0	n/a	n/a	n/a	fix
120.02	20.0	1010	mental	1	mental
143.051	15.0	n/a	n/a	n/a	fix
158.031	20.0	639	random	1	random
181.062	15.0	n/a	n/a	n/a	fix
