onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.624	19.4	956	mental	1	mental
29.042	15.0	n/a	n/a	n/a	fix
44.023	20.0	695	mental	1	mental
67.054	15.0	n/a	n/a	n/a	fix
82.034	20.0	1046	random	1	random
105.065	15.0	n/a	n/a	n/a	fix
120.046	20.0	700	mental	1	mental
143.077	15.0	n/a	n/a	n/a	fix
158.058	20.0	743	random	1	random
181.088	15.0	n/a	n/a	n/a	fix
