onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.986	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.251	19.7	627	mental	1	mental
29.002	15.0	n/a	n/a	n/a	fix
43.983	20.0	680	random	1	random
67.014	15.0	n/a	n/a	n/a	fix
81.995	20.0	603	random	1	random
105.026	15.0	n/a	n/a	n/a	fix
120.007	20.0	682	mental	1	mental
143.038	15.0	n/a	n/a	n/a	fix
158.019	20.0	549	random	1	random
181.05	15.0	n/a	n/a	n/a	fix
