onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
2	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.251	19.7	446	random	1	random
29.016	15.0	n/a	n/a	n/a	fix
43.997	20.0	1827	mental	1	mental
67.028	15.0	n/a	n/a	n/a	fix
82.009	20.0	363	mental	1	mental
105.04	15.0	n/a	n/a	n/a	fix
120.02	20.0	396	notsure	0	random
143.051	15.0	n/a	n/a	n/a	fix
158.032	20.0	507	mental	1	mental
181.063	15.0	n/a	n/a	n/a	fix
