onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.986	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.718	19.3	1561	mental	1	mental
29.016	15.0	n/a	n/a	n/a	fix
43.996	20.0	2362	random	1	random
67.027	15.0	n/a	n/a	n/a	fix
82.008	20.0	1278	random	1	random
105.039	15.0	n/a	n/a	n/a	fix
120.02	20.0	1038	mental	1	mental
143.051	15.0	n/a	n/a	n/a	fix
158.031	20.0	1543	random	1	random
181.062	15.0	n/a	n/a	n/a	fix
