onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.986	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.251	19.7	412	mental	1	mental
29.014	15.0	n/a	n/a	n/a	fix
43.994	20.0	393	mental	1	mental
67.024	15.0	n/a	n/a	n/a	fix
82.004	20.0	331	random	1	random
105.033	15.0	n/a	n/a	n/a	fix
120.013	20.0	574	mental	1	mental
143.043	15.0	n/a	n/a	n/a	fix
158.023	20.0	530	random	1	random
181.052	15.0	n/a	n/a	n/a	fix
