onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.985	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.25	19.7	410	mental	1	mental
29.001	15.0	n/a	n/a	n/a	fix
43.982	20.0	376	random	1	random
67.013	15.0	n/a	n/a	n/a	fix
81.994	20.0	779	random	1	random
105.025	15.0	n/a	n/a	n/a	fix
120.006	20.0	380	mental	1	mental
143.036	15.0	n/a	n/a	n/a	fix
158.017	20.0	870	random	1	random
181.048	15.0	n/a	n/a	n/a	fix
