onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.986	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.238	19.7	565	random	1	random
29.002	15.0	n/a	n/a	n/a	fix
43.983	0.0	614	mental	1	mental
67.014	15.0	n/a	n/a	n/a	fix
81.995	20.0	572	mental	1	mental
105.026	15.0	n/a	n/a	n/a	fix
120.006	20.0	462	random	1	random
143.037	15.0	n/a	n/a	n/a	fix
158.018	20.0	1019	mental	1	mental
181.049	15.0	n/a	n/a	n/a	fix
