onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
2	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.265	19.7	539	mental	1	mental
29.029	15.0	n/a	n/a	n/a	fix
44.01	20.0	613	random	1	random
67.041	15.0	n/a	n/a	n/a	fix
82.022	20.0	508	random	1	random
105.053	15.0	n/a	n/a	n/a	fix
120.034	20.0	558	mental	1	mental
143.065	15.0	n/a	n/a	n/a	fix
158.046	20.0	2937	random	1	random
181.077	15.0	n/a	n/a	n/a	fix
