onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.278	19.7	1660	random	1	random
29.014	15.0	n/a	n/a	n/a	fix
43.994	20.0	960	random	1	random
67.024	15.0	n/a	n/a	n/a	fix
82.003	20.0	842	mental	1	mental
105.033	15.0	n/a	n/a	n/a	fix
120.013	20.0	698	random	1	random
143.043	15.0	n/a	n/a	n/a	fix
158.023	20.0	702	mental	1	mental
181.052	15.0	n/a	n/a	n/a	fix
