onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.986	n/a	n/a	n/a	n/a	dummy
3.985	n/a	n/a	n/a	n/a	dummy
6.211	19.8	414	mental	1	mental
29.002	15.0	n/a	n/a	n/a	fix
43.983	20.0	1016	mental	1	mental
67.013	15.0	n/a	n/a	n/a	fix
81.994	20.0	1481	random	1	random
105.025	15.0	n/a	n/a	n/a	fix
120.006	20.0	1454	mental	1	mental
143.037	15.0	n/a	n/a	n/a	fix
158.018	20.0	2178	random	1	random
181.049	15.0	n/a	n/a	n/a	fix
