onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.264	19.7	1607	notsure	0	random
29.015	15.0	n/a	n/a	n/a	fix
43.996	20.0	1568	random	1	random
67.027	15.0	n/a	n/a	n/a	fix
82.008	20.0	1790	mental	1	mental
105.039	15.0	n/a	n/a	n/a	fix
120.019	20.0	1882	random	1	random
143.05	15.0	n/a	n/a	n/a	fix
158.031	20.0	1251	mental	1	mental
181.062	15.0	n/a	n/a	n/a	fix
