onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.21	19.8	353	mental	1	mental
29.015	15.0	n/a	n/a	n/a	fix
43.996	20.0	638	mental	1	mental
67.027	15.0	n/a	n/a	n/a	fix
82.008	20.0	474	random	1	random
105.039	15.0	n/a	n/a	n/a	fix
120.02	20.0	443	mental	1	mental
143.051	15.0	n/a	n/a	n/a	fix
158.031	20.0	768	notsure	0	random
181.062	15.0	n/a	n/a	n/a	fix
