onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.597	19.4	1449	mental	1	mental
29.028	15.0	n/a	n/a	n/a	fix
44.009	20.0	652	mental	1	mental
67.04	15.0	n/a	n/a	n/a	fix
82.021	20.0	990	random	1	random
105.052	15.0	n/a	n/a	n/a	fix
120.033	20.0	1229	mental	1	mental
143.064	15.0	n/a	n/a	n/a	fix
158.045	20.0	1515	random	1	random
181.076	15.0	n/a	n/a	n/a	fix
