onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.986	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.664	19.3	0	n/a	0	random
29.015	15.0	n/a	n/a	n/a	fix
43.996	20.0	867	random	1	random
67.027	15.0	n/a	n/a	n/a	fix
82.008	20.0	941	mental	1	mental
105.039	15.0	n/a	n/a	n/a	fix
120.019	20.0	750	random	1	random
143.05	15.0	n/a	n/a	n/a	fix
158.031	20.0	575	mental	1	mental
181.062	15.0	n/a	n/a	n/a	fix
