onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
2	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.318	19.7	697	mental	1	mental
29.016	15.0	n/a	n/a	n/a	fix
43.997	20.0	723	random	1	random
67.028	15.0	n/a	n/a	n/a	fix
82.008	20.0	495	random	1	random
105.039	15.0	n/a	n/a	n/a	fix
120.02	0.0	731	mental	1	mental
143.051	15.0	n/a	n/a	n/a	fix
158.032	20.0	1310	notsure	0	random
181.063	15.0	n/a	n/a	n/a	fix
