onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.224	19.8	810	random	1	random
29.002	15.0	n/a	n/a	n/a	fix
43.983	20.0	643	mental	1	mental
67.013	15.0	n/a	n/a	n/a	fix
81.994	20.0	746	mental	1	mental
105.025	15.0	n/a	n/a	n/a	fix
120.006	20.0	833	random	1	random
143.037	15.0	n/a	n/a	n/a	fix
158.017	20.0	0	n/a	0	mental
181.048	15.0	n/a	n/a	n/a	fix
