onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.237	19.8	1284	notsure	0	random
29.015	15.0	n/a	n/a	n/a	fix
43.996	20.0	1049	random	1	random
67.027	15.0	n/a	n/a	n/a	fix
82.007	20.0	906	mental	1	mental
105.038	15.0	n/a	n/a	n/a	fix
120.019	20.0	843	random	1	random
143.05	15.0	n/a	n/a	n/a	fix
158.031	20.0	1797	mental	1	mental
181.062	15.0	n/a	n/a	n/a	fix
