onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.237	19.8	1109	random	1	random
29.015	15.0	n/a	n/a	n/a	fix
43.996	20.0	705	mental	1	mental
67.027	15.0	n/a	n/a	n/a	fix
82.007	20.0	768	mental	1	mental
105.038	15.0	n/a	n/a	n/a	fix
120.019	20.0	1457	random	1	random
143.05	15.0	n/a	n/a	n/a	fix
158.031	20.0	906	mental	1	mental
181.062	15.0	n/a	n/a	n/a	fix
