onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.637	19.4	722	mental	1	mental
29.042	15.0	n/a	n/a	n/a	fix
44.022	20.0	483	mental	1	mental
67.053	15.0	n/a	n/a	n/a	fix
82.034	20.0	471	random	1	random
105.065	15.0	n/a	n/a	n/a	fix
120.046	20.0	613	mental	1	mental
143.077	15.0	n/a	n/a	n/a	fix
158.058	20.0	617	random	1	random
181.089	15.0	n/a	n/a	n/a	fix
