onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.224	19.8	1247	mental	1	mental
29.015	15.0	n/a	n/a	n/a	fix
43.996	20.0	631	mental	1	mental
67.027	15.0	n/a	n/a	n/a	fix
82.008	20.0	1811	random	1	random
105.039	15.0	n/a	n/a	n/a	fix
120.019	20.0	2125	mental	1	mental
143.05	15.0	n/a	n/a	n/a	fix
158.031	20.0	961	mental	0	random
181.062	15.0	n/a	n/a	n/a	fix
