onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.985	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.237	19.7	2188	random	1	random
29.001	15.0	n/a	n/a	n/a	fix
43.982	20.0	592	random	1	random
67.013	15.0	n/a	n/a	n/a	fix
81.994	20.0	859	mental	1	mental
105.025	15.0	n/a	n/a	n/a	fix
120.005	20.0	404	random	1	random
143.036	15.0	n/a	n/a	n/a	fix
158.017	20.0	1615	mental	1	mental
181.048	15.0	n/a	n/a	n/a	fix
