onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
1.999	n/a	n/a	n/a	n/a	dummy
3.998	n/a	n/a	n/a	n/a	dummy
6.624	19.4	844	random	0	mental
29.042	15.0	n/a	n/a	n/a	fix
44.022	20.0	383	notsure	0	random
67.053	15.0	n/a	n/a	n/a	fix
82.034	20.0	1160	notsure	0	random
105.065	15.0	n/a	n/a	n/a	fix
120.045	20.0	1853	mental	1	mental
143.076	15.0	n/a	n/a	n/a	fix
158.057	20.0	882	random	1	random
181.088	15.0	n/a	n/a	n/a	fix
