onset	duration	rt	response	acc	type
0	n/a	n/a	n/a	n/a	dummy
2	n/a	n/a	n/a	n/a	dummy
3.999	n/a	n/a	n/a	n/a	dummy
6.678	19.3	1420	mental	1	mental
29.029	15.0	n/a	n/a	n/a	fix
44.01	20.0	1850	random	1	random
67.041	15.0	n/a	n/a	n/a	fix
82.022	20.0	1279	random	1	random
105.053	15.0	n/a	n/a	n/a	fix
120.033	20.0	1025	mental	1	mental
143.064	15.0	n/a	n/a	n/a	fix
158.045	20.0	1153	random	1	random
181.076	15.0	n/a	n/a	n/a	fix
